tweet_id,tweet_date,tweet_year,tweet_month,tweet_text,dog_name,dog_stage,dog_score,total_score,number_of_times_retweeted,number_of_times_loved,number_of_dog_images,dog_breed,confidence_of_true_recognition,tweet_expanded_urls
667495797102141441,2015-11-20 00:12:54.000000,2015,11,This is Philippe from Soviet Russia. Commanding leader. Misplaced other boot. Hung flag himself. 9/10 charismatic af https://t.co/5NhPV8E45i,Philippe,None,9,10,272,518,1,Chihuahua,0.143957,https://twitter.com/dog_rates/status/667495797102141441/photo/1
667491009379606528,2015-11-19 23:53:52.000000,2015,11,Two dogs in this one. Both are rare Jujitsu Pythagoreans. One slightly whiter than other. Long legs. 7/10 and 8/10 https://t.co/ITxxcc4v9y,None,None,7,10,230,531,1,borzoi,0.852088,https://twitter.com/dog_rates/status/667491009379606528/photo/1
667470559035432960,2015-11-19 22:32:36.000000,2015,11,This is a northern Wahoo named Kohl. He runs this town. Chases tumbleweeds. Draws gun wicked fast. 11/10 legendary https://t.co/J4vn2rOYFk,None,None,11,10,100,256,1,toy_poodle,0.304175,https://twitter.com/dog_rates/status/667470559035432960/photo/1
667455448082227200,2015-11-19 21:32:34.000000,2015,11,This is Reese and Twips. Reese protects Twips. Both think they're too good for seat belts. Simply reckless. 7/10s https://t.co/uLzRi1drVK,Reese,None,7,10,60,190,1,Tibetan_terrier,0.676376,https://twitter.com/dog_rates/status/667455448082227200/photo/1
667453023279554560,2015-11-19 21:22:56.000000,2015,11,Meet Cupcake. I would do unspeakable things for Cupcake. 11/10 https://t.co/6uLCWR9Efa,Cupcake,None,11,10,91,310,1,Labrador_retriever,0.8256700000000001,https://twitter.com/dog_rates/status/667453023279554560/photo/1
667443425659232256,2015-11-19 20:44:47.000000,2015,11,Exotic dog here. Long neck. Weird paws. Obsessed with bread. Waddles. Flies sometimes (wow!). Very happy dog. 6/10 https://t.co/rqO4I3nf2N,None,None,6,10,582,776,1,unknown,0.0,https://twitter.com/dog_rates/status/667443425659232256/photo/1
667437278097252352,2015-11-19 20:20:22.000000,2015,11,Never seen this breed before. Very pointy pup. Hurts when you cuddle. Still cute tho. 10/10 https://t.co/97HuBrVuOx,None,None,10,10,239,448,1,unknown,0.0,https://twitter.com/dog_rates/status/667437278097252352/photo/1
667435689202614272,2015-11-19 20:14:03.000000,2015,11,Ermergerd 12/10 https://t.co/PQni2sjPsm,None,None,12,10,84,303,1,Rottweiler,0.999091,https://twitter.com/dog_rates/status/667435689202614272/photo/1
667405339315146752,2015-11-19 18:13:27.000000,2015,11,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,Biden,None,7,10,220,464,1,Saint_Bernard,0.381377,https://twitter.com/dog_rates/status/667405339315146752/photo/1
667393430834667520,2015-11-19 17:26:08.000000,2015,11,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,Fwed,None,8,10,55,193,1,papillon,0.557009,https://twitter.com/dog_rates/status/667393430834667520/photo/1
667369227918143488,2015-11-19 15:49:57.000000,2015,11,Here we have a neat pup. Very white. Cool shades. Upcoming cruise? Great dog 10/10 https://t.co/LEaviT37v1,None,None,10,10,164,363,1,unknown,0.0,https://twitter.com/dog_rates/status/667369227918143488/photo/1
667211855547486208,2015-11-19 05:24:37.000000,2015,11,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,Genevieve,None,9,10,242,492,1,golden_retriever,0.462556,https://twitter.com/dog_rates/status/667211855547486208/photo/1
667200525029539841,2015-11-19 04:39:35.000000,2015,11,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,Joshwa,None,11,10,260,611,1,Siberian_husky,0.694904,https://twitter.com/dog_rates/status/667200525029539841/photo/1
667192066997374976,2015-11-19 04:05:59.000000,2015,11,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,None,None,12,10,108,385,1,Rottweiler,0.28364,https://twitter.com/dog_rates/status/667192066997374976/photo/1
667188689915760640,2015-11-19 03:52:34.000000,2015,11,Quite an advanced dog here. Impressively dressed for canine. Has weapon. About to take out trash. 10/10 good dog https://t.co/8uCMwS9CbV,None,None,10,10,416,741,1,unknown,0.0,https://twitter.com/dog_rates/status/667188689915760640/photo/1
667182792070062081,2015-11-19 03:29:07.000000,2015,11,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,Timison,None,10,10,6225,14304,1,golden_retriever,0.949892,https://twitter.com/dog_rates/status/667182792070062081/photo/1
667177989038297088,2015-11-19 03:10:02.000000,2015,11,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,None,None,8,10,55,191,1,vizsla,0.25924899999999995,https://twitter.com/dog_rates/status/667177989038297088/photo/1
667176164155375616,2015-11-19 03:02:47.000000,2015,11,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,None,None,4,10,464,610,1,soft-coated_wheaten_terrier,0.318981,https://twitter.com/dog_rates/status/667176164155375616/photo/1
667174963120574464,2015-11-19 02:58:01.000000,2015,11,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",Clarence,None,9,10,83,241,1,toy_poodle,0.266437,https://twitter.com/dog_rates/status/667174963120574464/photo/1
667171260800061440,2015-11-19 02:43:18.000000,2015,11,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,Kenneth,None,10,10,90,221,1,giant_schnauzer,0.8412649999999999,https://twitter.com/dog_rates/status/667171260800061440/photo/1
667165590075940865,2015-11-19 02:20:46.000000,2015,11,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10 https://t.co/li2XYBVuAY,Churlie,None,10,10,1140,2682,1,miniature_pinscher,0.140173,https://twitter.com/dog_rates/status/667165590075940865/photo/1
667160273090932737,2015-11-19 01:59:39.000000,2015,11,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,Bradlay,None,11,10,62,257,1,golden_retriever,0.471351,https://twitter.com/dog_rates/status/667160273090932737/photo/1
667152164079423490,2015-11-19 01:27:25.000000,2015,11,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,Pipsy,None,12,10,17116,47642,1,toy_poodle,0.535411,https://twitter.com/dog_rates/status/667152164079423490/photo/1
667138269671505920,2015-11-19 00:32:12.000000,2015,11,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,None,None,10,10,2210,4594,1,West_Highland_white_terrier,0.747713,https://twitter.com/dog_rates/status/667138269671505920/photo/1
667119796878725120,2015-11-18 23:18:48.000000,2015,11,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,Gabe,None,10,10,127,328,1,Pembroke,0.741563,https://twitter.com/dog_rates/status/667119796878725120/photo/1
667090893657276420,2015-11-18 21:23:57.000000,2015,11,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10 https://t.co/Ks0jZtdIrr,Clybe,None,7,10,126,332,1,Chihuahua,0.959514,https://twitter.com/dog_rates/status/667090893657276420/photo/1
667073648344346624,2015-11-18 20:15:26.000000,2015,11,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,Dave,None,10,10,121,402,1,Chihuahua,0.483682,https://twitter.com/dog_rates/status/667073648344346624/photo/1
667065535570550784,2015-11-18 19:43:11.000000,2015,11,Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry. 8/10 https://t.co/7JdgVqDnvR,None,None,8,10,46,165,1,unknown,0.0,https://twitter.com/dog_rates/status/667065535570550784/photo/1
667062181243039745,2015-11-18 19:29:52.000000,2015,11,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10 https://t.co/tz1lpuvXLA,Keet,None,10,10,54,216,1,Chesapeake_Bay_retriever,0.825678,https://twitter.com/dog_rates/status/667062181243039745/photo/1
667044094246576128,2015-11-18 18:17:59.000000,2015,11,12/10 gimme now https://t.co/QZAnwgnOMB,None,None,12,10,51,183,1,golden_retriever,0.765266,https://twitter.com/dog_rates/status/667044094246576128/photo/1
667012601033924608,2015-11-18 16:12:51.000000,2015,11,This is Klevin. He laughs a lot. Very cool dog. 9/10 https://t.co/bATAbPNv0m,Klevin,None,9,10,222,443,1,unknown,0.0,https://twitter.com/dog_rates/status/667012601033924608/photo/1
666996132027977728,2015-11-18 15:07:24.000000,2015,11,This is Carll. He wants to be a donkey. But also a soccer star. Dreams big. 10/10 https://t.co/SVpNbhaIMk,Carll,None,10,10,94,244,1,Rottweiler,0.0624899,https://twitter.com/dog_rates/status/666996132027977728/photo/1
666983947667116034,2015-11-18 14:18:59.000000,2015,11,This is a curly Ticonderoga named Pepe. No feet. Loves to jet ski. 11/10 would hug until forever https://t.co/cyDfaK8NBc,None,None,11,10,980,2538,1,unknown,0.0,https://twitter.com/dog_rates/status/666983947667116034/photo/1
666837028449972224,2015-11-18 04:35:11.000000,2015,11,My goodness. Very rare dog here. Large. Tail dangerous. Kinda fat. Only eats leaves. Doesn't come when called 3/10 https://t.co/xYGdBrMS9h,None,None,3,10,553,811,1,unknown,0.0,https://twitter.com/dog_rates/status/666837028449972224/photo/1
666835007768551424,2015-11-18 04:27:09.000000,2015,11,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp; 10/10 https://t.co/ZnEMHBsAs1,None,None,10,10,80,212,1,Airedale,0.448459,https://twitter.com/dog_rates/status/666835007768551424/photo/1
666826780179869698,2015-11-18 03:54:28.000000,2015,11,12/10 simply brilliant pup https://t.co/V6ZzG45zzG,None,None,12,10,97,252,1,Maltese_dog,0.359383,https://twitter.com/dog_rates/status/666826780179869698/photo/1
666817836334096384,2015-11-18 03:18:55.000000,2015,11,This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero 9/10 https://t.co/8whlkYw3mO,Jeph,None,9,10,249,514,1,miniature_schnauzer,0.496953,https://twitter.com/dog_rates/status/666817836334096384/photo/1
666804364988780544,2015-11-18 02:25:23.000000,2015,11,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10 https://t.co/RdKbAOEpDK,Jockson,None,8,10,92,238,1,English_setter,0.32879200000000003,https://twitter.com/dog_rates/status/666804364988780544/photo/1
666786068205871104,2015-11-18 01:12:41.000000,2015,11,Unfamiliar with this breed. Ears pointy af. Won't let go of seashell. Won't eat kibble. Not very fast. Bad dog 2/10 https://t.co/EIn5kElY1S,None,None,2,10,484,752,1,unknown,0.0,https://twitter.com/dog_rates/status/666786068205871104/photo/1
666781792255496192,2015-11-18 00:55:42.000000,2015,11,This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10 https://t.co/uEvsGLOFHa,None,None,10,10,192,381,1,Italian_greyhound,0.618316,https://twitter.com/dog_rates/status/666781792255496192/photo/1
666776908487630848,2015-11-18 00:36:17.000000,2015,11,This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways. 5/10 https://t.co/XNGeDwrtYH,Josep,None,5,10,174,348,1,miniature_pinscher,0.167175,https://twitter.com/dog_rates/status/666776908487630848/photo/1
666739327293083650,2015-11-17 22:06:57.000000,2015,11,This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows 10/10 https://t.co/tI3uFLDHBI,Lugan,None,10,10,66,233,1,miniature_poodle,0.546933,https://twitter.com/dog_rates/status/666739327293083650/photo/1
666701168228331520,2015-11-17 19:35:19.000000,2015,11,This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly https://t.co/uQbZJM2DQB,None,None,8,10,218,426,1,Labrador_retriever,0.887707,https://twitter.com/dog_rates/status/666701168228331520/photo/1
666691418707132416,2015-11-17 18:56:35.000000,2015,11,This is Christoper. He is a spotted Penne. Can easily navigate stairs. 8/10 https://t.co/bg4TqvvkuF,Christoper,None,8,10,47,186,1,German_shepherd,0.975401,https://twitter.com/dog_rates/status/666691418707132416/photo/1
666649482315059201,2015-11-17 16:09:56.000000,2015,11,Cool dog. Enjoys couch. Low monotone bark. Very nice kicks. Pisses milk (must be rare). Can't go down stairs. 4/10 https://t.co/vXMKrJC81s,None,None,4,10,619,1111,1,Border_collie,0.447803,https://twitter.com/dog_rates/status/666649482315059201/photo/1
666644823164719104,2015-11-17 15:51:26.000000,2015,11,This is Jimothy. He is a Botwanian Gouda. Can write (impressive). Very erect tail. Still looking for hoco date. 9/10 https://t.co/LEkZjZxESQ,Jimothy,None,9,10,80,229,1,Ibizan_hound,0.0443334,https://twitter.com/dog_rates/status/666644823164719104/photo/1
666454714377183233,2015-11-17 03:16:00.000000,2015,11,I'll name the dogs from now on. This is Kreggory. He does parkour. 10/10 https://t.co/uPqPeXAcua,Kreggory,None,10,10,208,514,1,dalmatian,0.278954,https://twitter.com/dog_rates/status/666454714377183233/photo/1
666447344410484738,2015-11-17 02:46:43.000000,2015,11,This is Scout. She is a black Downton Abbey. Isn't afraid to get dirty. 9/10 nothing bad to say https://t.co/kH60oka1HW,Scout,None,9,10,20,102,1,curly-coated_retriever,0.32208400000000004,https://twitter.com/dog_rates/status/666447344410484738/photo/1
666437273139982337,2015-11-17 02:06:42.000000,2015,11,Here we see a lone northeastern Cumberbatch. Half ladybug. Only builds with bricks. Very confident with body. 7/10 https://t.co/7LtjBS0GPK,None,None,7,10,47,122,1,Chihuahua,0.6718529999999999,https://twitter.com/dog_rates/status/666437273139982337/photo/1
666435652385423360,2015-11-17 02:00:15.000000,2015,11,"""Can you behave? You're ruining my wedding day""
DOG: idgaf this flashlight tastes good as hell

10/10 https://t.co/GlFZPzqcEU",None,None,10,10,53,163,1,Chesapeake_Bay_retriever,0.18413,https://twitter.com/dog_rates/status/666435652385423360/photo/1
666430724426358785,2015-11-17 01:40:41.000000,2015,11,Oh boy what a pup! Sunglasses take this one to the next level. Weirdly folds front legs. Pretty big. 6/10 https://t.co/yECbFrSArM,None,None,6,10,194,311,1,Irish_terrier,0.104109,https://twitter.com/dog_rates/status/666430724426358785/photo/1
666428276349472768,2015-11-17 01:30:57.000000,2015,11,Here we have an Austrian Pulitzer. Collectors edition. Levitates (?). 7/10 would garden with https://t.co/NMQq6HIglK,None,None,7,10,82,163,1,Pembroke,0.371361,https://twitter.com/dog_rates/status/666428276349472768/photo/1
666421158376562688,2015-11-17 01:02:40.000000,2015,11,*internally screaming* 12/10 https://t.co/YMcrXC2Y6R,None,None,12,10,111,312,1,Blenheim_spaniel,0.906777,https://twitter.com/dog_rates/status/666421158376562688/photo/1
666418789513326592,2015-11-17 00:53:15.000000,2015,11,This is Walter. He is an Alaskan Terrapin. Loves outdated bandanas. One ear still working. Cool house plant. 10/10 https://t.co/qXpcwENTvn,Walter,None,10,10,45,122,1,toy_terrier,0.14968,https://twitter.com/dog_rates/status/666418789513326592/photo/1
666411507551481857,2015-11-17 00:24:19.000000,2015,11,This is quite the dog. Gets really excited when not in water. Not very soft tho. Bad at fetch. Can't do tricks. 2/10 https://t.co/aMCTNWO94t,None,None,2,10,321,433,1,unknown,0.0,https://twitter.com/dog_rates/status/666411507551481857/photo/1
666407126856765440,2015-11-17 00:06:54.000000,2015,11,This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat). 7/10 https://t.co/LopTBkKa8h,None,None,7,10,40,105,1,black-and-tan_coonhound,0.529139,https://twitter.com/dog_rates/status/666407126856765440/photo/1
666396247373291520,2015-11-16 23:23:41.000000,2015,11,Oh goodness. A super rare northeast Qdoba kangaroo mix. Massive feet. No pouch (disappointing). Seems alert. 9/10 https://t.co/Dc7b0E8qFE,None,None,9,10,83,162,1,Chihuahua,0.978108,https://twitter.com/dog_rates/status/666396247373291520/photo/1
666373753744588802,2015-11-16 21:54:18.000000,2015,11,Those are sunglasses and a jean jacket. 11/10 dog cool af https://t.co/uHXrPkUEyl,None,None,11,10,88,183,1,soft-coated_wheaten_terrier,0.326467,https://twitter.com/dog_rates/status/666373753744588802/photo/1
666362758909284353,2015-11-16 21:10:36.000000,2015,11,Unique dog here. Very small. Lives in container of Frosted Flakes (?). Short legs. Must be rare 6/10 would still pet https://t.co/XMD9CwjEnM,None,None,6,10,559,759,1,unknown,0.0,https://twitter.com/dog_rates/status/666362758909284353/photo/1
